40,0.930985,0.251221,0.25795,0.0601373,-0.0448074,-0.0408044,-0.00678639
41,0.941606,0.230816,0.238591,0.0563583,-0.0439042,-0.0399046,-0.00660503
42,0.951152,0.210611,0.219483,0.0527172,-0.0429401,-0.0389503,-0.00642197
43,0.959662,0.190667,0.20068,0.0492147,-0.0419191,-0.0379461,-0.00623809
44,0.967178,0.17104,0.182235,0.0458505,-0.0408455,-0.0368963,-0.00605418
45,0.973748,0.151786,0.164192,0.0426232,-0.0397235,-0.0358056,-0.00587092
46,0.979424,0.132952,0.146596,0.0395309,-0.0385573,-0.0346783,-0.00568894
47,0.98426,0.114584,0.129483,0.0365708,-0.0373515,-0.0335189,-0.00550875
48,0.988313,0.0967217,0.112889,0.0337396,-0.0361104,-0.0323319,-0.00533081
49,0.991642,0.0794018,0.0968425,0.0310337,-0.0348384,-0.0311215,-0.00515547
50,0.994306,0.0626553,0.0813687,0.0284488,-0.0335398,-0.029892,-0.00498304
51,0.996364,0.0465094,0.0664887,0.0259806,-0.0322191,-0.0286476,-0.00481374
52,0.997875,0.0309867,0.0522197,0.0236246,-0.0308805,-0.0273923,-0.00464774
53,0.998897,0.0161059,0.0385746,0.0213761,-0.0295281,-0.0261299,-0.00448515
54,0.999486,0.00188178,0.0255632,0.0192303,-0.0281659,-0.0248643,-0.00432603
55,0.999697,-0.0116746,0.0131915,0.0171827,-0.0267979,-0.0235991,-0.0041704
56,0.999581,-0.0245557,0.00146259,0.0152285,-0.0254278,-0.0223375,-0.00401823
57,0.999189,-0.036757,-0.00962341,0.0133634,-0.0240594,-0.021083,-0.00386948
58,0.998565,-0.0482773,-0.020069,0.0115829,-0.0226959,-0.0198385,-0.00372406
59,0.997755,-0.0591177,-0.0298791,0.00988284,-0.0213408,-0.018607,-0.00358187
60,0.996798,-0.0692822,-0.0390608,0.00825933,-0.0199971,-0.0173912,-0.00344279
61,0.995732,-0.0787765,-0.047623,0.00670861,-0.0186679,-0.0161935,-0.00330669
62,0.99459,-0.0876088,-0.0555763,0.00522714,-0.0173558,-0.0150163,-0.00317343
63,0.993403,-0.0957889,-0.0629329,0.00381166,-0.0160634,-0.0138618,-0.00304287
64,0.992199,-0.103328,-0.0697059,0.00245913,-0.0147932,-0.0127318,-0.00291486
65,0.991001,-0.110239,-0.07591,0.00116674,-0.0135473,-0.0116283,-0.00278926
66,0.989832,-0.116535,-0.0815603,-6.80679e-05,-0.0123278,-0.0105527,-0.00266594
67,0.988709,-0.122232,-0.086673,-0.00124762,-0.0111366,-0.00950651,-0.00254476
68,0.987648,-0.127345,-0.0912647,-0.00237404,-0.00997531,-0.00849102,-0.00242561
69,0.986661,-0.131891,-0.0953527,-0.00344922,-0.0088455,-0.00750732,-0.00230837
70,0.98576,-0.135887,-0.0989544,-0.00447488,-0.00774852,-0.00655636,-0.00219294
71,0.984952,-0.139351,-0.102088,-0.00545251,-0.00668557,-0.00563894,-0.00207925
72,0.984242,-0.1423,-0.104771,-0.00638348,-0.0056577,-0.00475574,-0.00196722
73,0.983636,-0.144753,-0.107021,-0.00726897,-0.0046658,-0.00390727,-0.00185678
74,0.983135,-0.146728,-0.108858,-0.00811001,-0.00371064,-0.00309396,-0.0017479
75,0.98274,-0.148245,-0.110298,-0.00890752,-0.00279285,-0.00231608,-0.00164054
76,0.98245,-0.149322,-0.111361,-0.00966229,-0.00191291,-0.00157381,-0.00153469
77,0.982263,-0.149978,-0.112064,-0.010375,-0.0010712,-0.000867214,-0.00143033
78,0.982176,-0.150232,-0.112425,-0.0110463,-0.000267969,-0.000196251,-0.00132747
79,0.982184,-0.150104,-0.112462,-0.0116767,0.000496637,0.000439205,-0.00122612
80,0.982283,-0.149611,-0.112192,-0.0122666,0.00122258,0.00103937,-0.00112633
81,0.982466,-0.148773,-0.111633,-0.0128165,0.00190993,0.00160454,-0.00102811
82,0.982729,-0.147609,-0.110802,-0.0133268,0.00255885,0.0021351,-0.00093152
83,0.983065,-0.146136,-0.109715,-0.0137979,0.00316958,0.00263149,-0.000836607
84,0.983466,-0.144374,-0.108389,-0.01423,0.00374246,0.00309421,-0.000743431
85,0.983926,-0.14234,-0.10684,-0.0146235,0.0042779,0.00352385,-0.000652056
86,0.984438,-0.140052,-0.105085,-0.0149788,0.00477638,0.00392103,-0.00056255
87,0.984995,-0.137529,-0.103138,-0.0152963,0.00523846,0.00428642,-0.000474985
88,0.985589,-0.134786,-0.101016,-0.0155762,0.00566476,0.00462076,-0.000389435
89,0.986215,-0.131843,-0.098732,-0.0158192,0.00605595,0.00492479,-0.000305976
90,0.986865,-0.128714,-0.0963019,-0.0160254,0.00641276,0.00519934,-0.000224683
91,0.987533,-0.125417,-0.0937395,-0.0161956,0.00673599,0.00544523,-0.000145632
92,0.988213,-0.121968,-0.0910586,-0.0163301,0.00702646,0.00566332,-6.88973e-05
93,0.9889,-0.118382,-0.0882725,-0.0164296,0.00728503,0.00585453,5.45012e-06
94,0.989588,-0.114675,-0.0853943,-0.0164948,0.00751261,0.00601975,7.73408e-05
95,0.990273,-0.110862,-0.0824365,-0.0165262,0.00771015,0.00615992,0.000146709
96,0.990949,-0.106957,-0.0794112,-0.0165246,0.00787862,0.00627599,0.000213494
97,0.991614,-0.102975,-0.0763302,-0.0164908,0.00801901,0.00636893,0.000277639
98,0.992262,-0.0989283,-0.0732047,-0.0164257,0.00813234,0.00643971,0.000339093
99,0.992892,-0.0948308,-0.0700455,-0.0163301,0.00821965,0.00648931,0.000397809
100,0.993499,-0.090695,-0.0668629,-0.0162051,0.00828199,0.00651872,0.000453748
101,0.994083,-0.0865331,-0.0636668,-0.0160515,0.00832043,0.00652891,0.000506876
102,0.99464,-0.0823568,-0.0604667,-0.0158705,0.00833603,0.00652089,0.000557165
103,0.99517,-0.0781772,-0.0572715,-0.0156631,0.00832988,0.00649562,0.000604597
104,0.99567,-0.074005,-0.0540897,-0.0154306,0.00830305,0.00645408,0.000649155
105,0.996141,-0.0698504,-0.0509292,-0.015174,0.00825663,0.00639725,0.000690835
106,0.996581,-0.0657229,-0.0477977,-0.0148946,0.0081917,0.00632609,0.000729635
107,0.996991,-0.0616316,-0.0447021,-0.0145937,0.00810932,0.00624154,0.000765563
108,0.997369,-0.0575851,-0.0416492,-0.0142725,0.00801056,0.00614453,0.000798631
109,0.997718,-0.0535915,-0.0386449,-0.0139323,0.00789647,0.00603599,0.00082886
110,0.998036,-0.0496581,-0.0356952,-0.0135745,0.00776809,0.00591682,0.000856277
111,0.998325,-0.0457921,-0.0328051,-0.0132003,0.00762645,0.0057879,0.000880913
112,0.998586,-0.042,-0.0299795,-0.0128112,0.00747256,0.00565009,0.000902808
113,0.998819,-0.0382876,-0.0272228,-0.0124085,0.00730741,0.00550425,0.000922006
114,0.999026,-0.0346606,-0.024539,-0.0119934,0.00713196,0.00535119,0.000938556
115,0.999208,-0.0311238,-0.0219315,-0.0115674,0.00694717,0.00519171,0.000952515
116,0.999366,-0.0276819,-0.0194035,-0.0111319,0.00675396,0.00502658,0.000963941
117,0.999503,-0.0243388,-0.0169578,-0.010688,0.00655324,0.00485656,0.0009729
118,0.999618,-0.0210981,-0.0145968,-0.0102372,0.00634587,0.00468236,0.00097946
119,0.999715,-0.0179631,-0.0123225,-0.00978063,0.00613272,0.00450468,0.000983692
120,0.999794,-0.0149365,-0.0101364,-0.00931966,0.00591459,0.0043242,0.000985674
121,0.999856,-0.0120205,-0.00804011,-0.00885549,0.00569229,0.00414155,0.000985484
122,0.999904,-0.0092171,-0.00603446,-0.0083893,0.00546658,0.00395735,0.000983203
123,0.999939,-0.00652784,-0.00412019,-0.00792226,0.0052382,0.00377219,0.000978915
124,0.999962,-0.00395386,-0.00229772,-0.00745549,0.00500786,0.00358662,0.000972708
125,0.999974,-0.00149599,-0.00056718,-0.00699009,0.00477622,0.00340118,0.000964668
126,0.999978,0.000845297,0.00107157,-0.00652709,0.00454393,0.00321637,0.000954884
127,0.999973,0.00306985,0.00261892,-0.00606749,0.00431162,0.00303267,0.000943446
128,0.999963,0.00517781,0.00407548,-0.00561224,0.00407986,0.00285051,0.000930446
129,0.999946,0.00716963,0.0054421,-0.00516225,0.00384922,0.00267032,0.000915974
130,0.999925,0.009046,0.00671981,-0.00471837,0.0036202,0.00249249,0.000900121
131,0.999901,0.0108079,0.00790985,-0.00428141,0.00339332,0.00231738,0.000882979
132,0.999874,0.0124565,0.00901365,-0.00385213,0.00316903,0.00214533,0.000864638
133,0.999846,0.0139934,0.0100328,-0.00343124,0.00294777,0.00197665,0.000845188
134,0.999816,0.01542,0.010969,-0.00301939,0.00272994,0.00181163,0.000824717
135,0.999787,0.0167383,0.0118241,-0.00261719,0.00251592,0.00165052,0.000803313
136,0.999757,0.0179502,0.0126001,-0.0022252,0.00230606,0.00149356,0.000781063
137,0.999728,0.0190581,0.0132992,-0.00184392,0.00210068,0.00134096,0.00075805
138,0.999701,0.0200641,0.0139235,-0.00147381,0.00190007,0.00119291,0.000734359
139,0.999675,0.0209708,0.0144754,-0.00111527,0.0017045,0.00104957,0.00071007
140,0.999651,0.0217808,0.0149572,-0.000768682,0.00151422,0.000911092,0.000685263
141,0.999629,0.0224968,0.0153713,-0.000434348,0.00132943,0.000777592,0.000660013
142,0.999609,0.0231217,0.0157203,-0.000112542,0.00115034,0.000649175,0.000634396
143,0.999592,0.0236582,0.0160067,0.000196508,0.000977102,0.000525922,0.000608484
144,0.999577,0.0241095,0.0162331,0.000492618,0.000809872,0.000407896,0.000582347
145,0.999565,0.0244785,0.0164021,0.000775645,0.000648771,0.000295143,0.000556051
146,0.999556,0.0247684,0.0165164,0.00104548,0.000493901,0.000187692,0.000529662
147,0.99955,0.0249823,0.0165785,0.00130206,0.000345342,8.55555e-05,0.000503242
148,0.999545,0.0251234,0.0165911,0.00154536,0.000203158,-1.12703e-05,0.000476849
149,0.999544,0.0251949,0.0165569,0.00177537,6.73905e-05,-0.000102803,0.000450541
150,0.999545,0.0252001,0.0164784,0.00199214,-6.19347e-05,-0.000189074,0.000424371
151,0.999548,0.025142,0.0163584,0.00219573,-0.00018481,-0.000270128,0.000398391
152,0.999553,0.0250241,0.0161993,0.00238624,-0.000301244,-0.000346021,0.000372648
153,0.99956,0.0248494,0.0160037,0.00256379,-0.000411261,-0.000416822,0.00034719
154,0.999569,0.0246212,0.0157742,0.00272853,-0.0005149,-0.000482609,0.000322059
155,0.999579,0.0243427,0.0155132,0.00288064,-0.000612213,-0.000543471,0.000297295
156,0.999591,0.024017,0.0152232,0.00302031,-0.000703267,-0.000599504,0.000272936
157,0.999604,0.0236472,0.0149065,0.00314776,-0.00078814,-0.000650815,0.000249018
158,0.999619,0.0232364,0.0145654,0.00326323,-0.000866921,-0.000697516,0.000225573
159,0.999634,0.0227877,0.0142023,0.00336697,-0.000939711,-0.000739727,0.000202632
160,0.99965,0.0223039,0.0138192,0.00345925,-0.00100662,-0.000777573,0.000180221
161,0.999666,0.021788,0.0134185,0.00354036,-0.00106777,-0.000811187,0.000158367
162,0.999683,0.0212429,0.0130021,0.00361059,-0.00112328,-0.000840705,0.000137093
163,0.999701,0.0206713,0.0125721,0.00367026,-0.0011733,-0.000866265,0.000116418
164,0.999718,0.0200759,0.0121304,0.00371967,-0.00121796,-0.000888013,9.63618e-05
165,0.999735,0.0194594,0.0116788,0.00375917,-0.00125742,-0.000906093,7.69406e-05
166,0.999753,0.0188244,0.0112192,0.00378909,-0.00129183,-0.000920656,5.81686e-05
167,0.99977,0.0181733,0.0107532,0.00380977,-0.00132135,-0.000931851,4.00579e-05
168,0.999787,0.0175085,0.0102826,0.00382155,-0.00134614,-0.000939831,2.26188e-05
169,0.999803,0.0168324,0.00980879,0.0038248,-0.00136637,-0.000944748,5.85968e-06
170,0.999819,0.0161472,0.0093334,0.00381986,-0.00138221,-0.000946754,-1.02128e-05
171,0.999834,0.015455,0.00885778,0.0038071,-0.00139384,-0.000946004,-2.55939e-05
172,0.999849,0.014758,0.00838329,0.00378687,-0.00140144,-0.000942648,-4.02804e-05
173,0.999863,0.014058,0.00791118,0.00375954,-0.00140517,-0.000936837,-5.42708e-05
174,0.999876,0.013357,0.00744264,0.00372545,-0.00140522,-0.000928723,-6.75651e-05
175,0.999889,0.0126568,0.00697878,0.00368498,-0.00140176,-0.000918452,-8.01645e-05
176,0.999901,0.0119591,0.00652064,0.00363847,-0.00139498,-0.000906171,-9.20721e-05
177,0.999912,0.0112654,0.00606919,0.00358627,-0.00138505,-0.000892024,-0.000103292
178,0.999922,0.0105774,0.00562532,0.00352875,-0.00137216,-0.000876151,-0.000113829
179,0.999932,0.00989654,0.00518986,0.00346623,-0.00135647,-0.000858692,-0.000123691
180,0.99994,0.00922406,0.00476357,0.00339907,-0.00133816,-0.000839781,-0.000132884
181,0.999948,0.00856129,0.00434714,0.0033276,-0.00131741,-0.000819551,-0.000141419
182,0.999956,0.00790941,0.00394119,0.00325215,-0.00129438,-0.000798129,-0.000149303
183,0.999962,0.00726951,0.00354628,0.00317305,-0.00126924,-0.00077564,-0.000156549
184,0.999968,0.00664261,0.00316292,0.0030906,-0.00124216,-0.000752206,-0.000163167
185,0.999973,0.00602964,0.00279155,0.00300513,-0.0012133,-0.000727943,-0.00016917
186,0.999978,0.00543146,0.00243255,0.00291694,-0.00118282,-0.000702965,-0.000174571
187,0.999982,0.00484883,0.00208625,0.00282632,-0.00115088,-0.000677379,-0.000179384
188,0.999986,0.00428247,0.00175293,0.00273357,-0.00111761,-0.000651292,-0.000183624
189,0.999989,0.00373299,0.0014328,0.00263896,-0.00108318,-0.000624802,-0.000187304
190,0.999991,0.00320094,0.00112605,0.00254276,-0.00104772,-0.000598006,-0.000190441
191,0.999993,0.0026868,0.000832798,0.00244525,-0.00101137,-0.000570995,-0.000193051
192,0.999995,0.002191,0.000553134,0.00234668,-0.000974272,-0.000543857,-0.000195149
193,0.999996,0.00171386,0.000287096,0.00224729,-0.000936544,-0.000516674,-0.000196754
194,0.999997,0.00125569,3.46852e-05,0.00214732,-0.000898316,-0.000489525,-0.000197881
195,0.999998,0.000816689,-0.000204135,0.00204701,-0.000859707,-0.000462483,-0.000198548
196,0.999998,0.000397035,-0.000429439,0.00194657,-0.000820832,-0.000435618,-0.000198773
197,0.999998,-3.16824e-06,-0.000641333,0.00184622,-0.000781801,-0.000408996,-0.000198573
198,0.999998,-0.000383868,-0.000839955,0.00174615,-0.000742718,-0.000382678,-0.000197967
199,0.999998,-0.000745062,-0.00102547,0.00164657,-0.000703685,-0.00035672,-0.000196971
200,0.999997,-0.0010868,-0.00119808,0.00154766,-0.000664796,-0.000331175,-0.000195605
201,0.999997,-0.00140917,-0.00135801,0.00144959,-0.00062614,-0.000306092,-0.000193887
202,0.999996,-0.00171231,-0.00150548,0.00135253,-0.000587805,-0.000281517,-0.000191833
203,0.999996,-0.0019964,-0.00164078,0.00125663,-0.000549868,-0.000257489,-0.000189463
204,0.999995,-0.00226166,-0.00176419,0.00116206,-0.000512407,-0.000234046,-0.000186794
205,0.999995,-0.00250834,-0.001876,0.00106894,-0.00047549,-0.000211223,-0.000183843
206,0.999994,-0.00273673,-0.00197654,0.000977411,-0.000439185,-0.000189047,-0.000180629
207,0.999993,-0.00294715,-0.00206614,0.000887593,-0.000403552,-0.000167547,-0.000177169
208,0.999992,-0.00313995,-0.00214514,0.0007996,-0.000368647,-0.000146745,-0.000173481
209,0.999992,-0.0033155,-0.0022139,0.00071354,-0.000334522,-0.000126662,-0.00016958
210,0.999991,-0.0034742,-0.00227279,0.00062951,-0.000301224,-0.000107314,-0.000165484
211,0.999991,-0.00361649,-0.00232217,0.0005476,-0.000268797,-8.8715e-05,-0.00016121
212,0.99999,-0.0037428,-0.00236242,0.000467891,-0.000237278,-7.08765e-05,-0.000156772
213,0.99999,-0.0038536,-0.00239393,0.000390458,-0.000206703,-5.38068e-05,-0.000152189
214,0.999989,-0.00394936,-0.00241709,0.000315368,-0.000177102,-3.75115e-05,-0.000147474
215,0.999989,-0.00403058,-0.00243228,0.000242679,-0.000148501,-2.1994e-05,-0.000142643
216,0.999989,-0.00409777,-0.00243989,0.000172443,-0.000120924,-7.25524e-06,-0.00013771
217,0.999988,-0.00415143,-0.00244031,0.000104705,-9.4389e-05,6.706e-06,-0.000132691
218,0.999988,-0.00419209,-0.00243394,3.95032e-05,-6.89119e-05,1.98931e-05,-0.000127598
219,0.999988,-0.0042203,-0.00242115,-2.31313e-05,-4.45049e-05,3.23114e-05,-0.000122446
220,0.999988,-0.00423657,-0.00240233,-8.31737e-05,-2.11768e-05,4.3968e-05,-0.000117248
221,0.999988,-0.00424146,-0.00237786,-0.000140605,1.06663e-06,5.48719e-05,-0.000112016
222,0.999988,-0.0042355,-0.00234812,-0.000195414,2.22226e-05,6.50335e-05,-0.000106763
223,0.999988,-0.00421925,-0.00231347,-0.000247593,4.22911e-05,7.44649e-05,-0.0001015
224,0.999989,-0.00419323,-0.00227428,-0.000297141,6.12751e-05,8.31795e-05,-9.6239e-05
225,0.999989,-0.004158,-0.00223089,-0.000344062,7.918e-05,9.11918e-05,-9.09905e-05
226,0.999989,-0.00411408,-0.00218366,-0.000388366,9.60135e-05,9.85177e-05,-8.57649e-05
227,0.999989,-0.00406202,-0.00213293,-0.000430067,0.000111786,0.000105174,-8.05723e-05
228,0.99999,-0.00400234,-0.00207903,-0.000469185,0.000126509,0.000111179,-7.54221e-05
229,0.99999,-0.00393557,-0.00202227,-0.000505742,0.000140198,0.00011655,-7.03233e-05
230,0.99999,-0.0038622,-0.00196298,-0.000539768,0.000152868,0.000121308,-6.52845e-05
231,0.999991,-0.00378276,-0.00190145,-0.000571294,0.000164538,0.000125472,-6.03136e-05
232,0.999991,-0.00369772,-0.00183798,-0.000600356,0.000175227,0.000129062,-5.54184e-05
233,0.999992,-0.00360759,-0.00177284,-0.000626993,0.000184957,0.000132101,-5.06058e-05
234,0.999992,-0.00351283,-0.00170631,-0.000651248,0.000193749,0.000134609,-4.58827e-05
235,0.999993,-0.00341391,-0.00163864,-0.000673167,0.000201627,0.000136608,-4.12551e-05
236,0.999993,-0.00331127,-0.0015701,-0.0006928,0.000208617,0.000138121,-3.67289e-05
237,0.999993,-0.00320535,-0.00150091,-0.000710197,0.000214744,0.000139169,-3.23095e-05
238,0.999994,-0.00309659,-0.0014313,-0.000725413,0.000220035,0.000139774,-2.80016e-05
239,0.999994,-0.00298538,-0.00136148,-0.000738505,0.000224517,0.000139959,-2.38097e-05
240,0.999995,-0.00287213,-0.00129167,-0.00074953,0.000228219,0.000139746,-1.97379e-05
241,0.999995,-0.00275722,-0.00122206,-0.000758551,0.000231169,0.000139158,-1.57897e-05
242,0.999996,-0.00264102,-0.00115282,-0.000765628,0.000233398,0.000138215,-1.19685e-05
243,0.999996,-0.00252388,-0.00108414,-0.000770826,0.000234933,0.000136941,-8.27703e-06
244,0.999996,-0.00240614,-0.00101616,-0.00077421,0.000235806,0.000135355,-4.71771e-06
245,0.999997,-0.00228812,-0.00094905,-0.000775846,0.000236047,0.000133481,-1.29262e-06
246,0.999997,-0.00217014,-0.000882937,-0.000775801,0.000235685,0.000131338,1.99654e-06
247,0.999997,-0.00205248,-0.000817953,-0.000774143,0.000234751,0.000128947,5.1484e-06
248,0.999998,-0.00193543,-0.000754219,-0.000770941,0.000233276,0.000126328,8.16197e-06
249,0.999998,-0.00181924,-0.000691842,-0.000766264,0.000231289,0.0001235,1.10366e-05
250,0.999998,-0.00170417,-0.000630924,-0.000760182,0.00022882,0.000120483,1.37718e-05
251,0.999998,-0.00159045,-0.000571553,-0.000752762,0.000225899,0.000117295,1.63677e-05
252,0.999998,-0.0014783,-0.000513811,-0.000744076,0.000222556,0.000113955,1.88243e-05
253,0.999999,-0.00136792,-0.000457769,-0.000734192,0.000218819,0.00011048,2.11424e-05
254,0.999999,-0.0012595,-0.000403492,-0.00072318,0.000214717,0.000106886,2.33225e-05
255,0.999999,-0.00115322,-0.000351035,-0.000711107,0.000210278,0.000103191,2.53659e-05
256,0.999999,-0.00104923,-0.000300443,-0.000698042,0.000205529,9.94095e-05,2.72737e-05
257,0.999999,-0.000947698,-0.000251758,-0.000684053,0.000200498,9.55572e-05,2.90474e-05
258,0.999999,-0.000848742,-0.00020501,-0.000669205,0.000195211,9.16484e-05,3.06889e-05
259,0.999999,-0.00075249,-0.000160225,-0.000653565,0.000189693,8.76971e-05,3.22e-05
260,1,-0.000659048,-0.00011742,-0.000637197,0.00018397,8.37165e-05,3.35828e-05
261,1,-0.000568515,-7.66075e-05,-0.000620165,0.000178066,7.97193e-05,3.48398e-05
262,1,-0.000480975,-3.77926e-05,-0.00060253,0.000172005,7.57175e-05,3.59733e-05
263,1,-0.0003965,-9.74774e-07,-0.000584355,0.000165808,7.17223e-05,3.6986e-05
264,1,-0.000315153,3.38518e-05,-0.000565699,0.0001595,6.77445e-05,3.78806e-05
265,1,-0.000236984,6.66982e-05,-0.00054662,0.0001531,6.37941e-05,3.86602e-05
266,1,-0.000162034,9.75806e-05,-0.000527176,0.000146629,5.98808e-05,3.93277e-05
267,1,-9.03324e-05,0.000126519,-0.000507421,0.000140107,5.60132e-05,3.98863e-05
268,1,-2.19012e-05,0.00015354,-0.00048741,0.000133553,5.21997e-05,4.03393e-05
269,1,4.32483e-05,0.00017867,-0.000467194,0.000126984,4.84479e-05,4.06899e-05
270,1,0.000105113,0.000201944,-0.000446825,0.000120418,4.47648e-05,4.09416e-05
271,1,0.000163699,0.000223396,-0.00042635,0.000113871,4.11571e-05,4.10979e-05
272,1,0.000219019,0.000243066,-0.000405817,0.000107358,3.76305e-05,4.11623e-05
273,1,0.000271095,0.000260995,-0.000385271,0.000100895,3.41905e-05,4.11384e-05
274,1,0.000319954,0.000277229,-0.000364756,9.44943e-05,3.08419e-05,4.10299e-05
275,1,0.000365631,0.000291814,-0.000344312,8.81694e-05,2.75892e-05,4.08403e-05
276,1,0.000408167,0.000304798,-0.000323981,8.19325e-05,2.4436e-05,4.05735e-05
277,1,0.000447608,0.000316232,-0.000303799,7.57947e-05,2.13858e-05,4.0233e-05
278,1,0.000484008,0.000326169,-0.000283803,6.97667e-05,1.84415e-05,3.98226e-05
279,1,0.000517423,0.000334662,-0.000264027,6.38581e-05,1.56056e-05,3.93459e-05
280,1,0.000547916,0.000341765,-0.000244503,5.8078e-05,1.28799e-05,3.88067e-05
281,1,0.000575552,0.000347534,-0.000225262,5.24343e-05,1.02661e-05,3.82085e-05
282,1,0.000600402,0.000352026,-0.000206332,4.69348e-05,7.76544e-06,3.75551e-05
283,1,0.000622539,0.000355296,-0.000187741,4.15859e-05,5.37869e-06,3.68501e-05
284,1,0.000642041,0.000357402,-0.000169513,3.63939e-05,3.10632e-06,3.60969e-05
285,1,0.000658987,0.000358402,-0.000151673,3.1364e-05,9.48452e-07,3.52992e-05
286,1,0.000673459,0.000358351,-0.00013424,2.65009e-05,-1.09514e-06,3.44604e-05
287,1,0.000685543,0.000357308,-0.000117235,2.18085e-05,-3.02495e-06,3.35839e-05
288,1,0.000695323,0.000355329,-0.000100677,1.72904e-05,-4.8418e-06,3.2673e-05
289,1,0.000702888,0.00035247,-8.45815e-05,1.29494e-05,-6.54675e-06,3.17311e-05
290,1,0.000708328,0.000348786,-6.89633e-05,8.78751e-06,-8.14113e-06,3.07614e-05
291,1,0.000711731,0.000344333,-5.38357e-05,4.80658e-06,-9.6265e-06,2.9767e-05
292,1,0.00071319,0.000339165,-3.92105e-05,1.00768e-06,-1.10046e-05,2.8751e-05
293,1,0.000712794,0.000333335,-2.50976e-05,-2.60855e-06,-1.22775e-05,2.77164e-05
294,1,0.000710636,0.000326894,-1.15058e-05,-6.04199e-06,-1.34473e-05,2.66662e-05
295,1,0.000706806,0.000319894,1.55783e-06,-9.29296e-06,-1.45164e-05,2.5603e-05
296,1,0.000701396,0.000312384,1.40874e-05,-1.23622e-05,-1.54872e-05,2.45298e-05
297,1,0.000694497,0.000304413,2.60785e-05,-1.5251e-05,-1.63623e-05,2.3449e-05
298,1,0.000686198,0.000296028,3.75281e-05,-1.79608e-05,-1.71446e-05,2.23633e-05
299,1,0.000676588,0.000287275,4.84341e-05,-2.04936e-05,-1.78368e-05,2.12752e-05
300,1,0.000665755,0.000278198,5.8796e-05,-2.28518e-05,-1.84419e-05,2.01869e-05
